Groups:
FPGA_Simulator_v1_PZC:sim|event_bt[12..0] =, FPGA_Simulator_v1_PZC:sim|event_bt[12], FPGA_Simulator_v1_PZC:sim|event_bt[11], FPGA_Simulator_v1_PZC:sim|event_bt[10], FPGA_Simulator_v1_PZC:sim|event_bt[9], FPGA_Simulator_v1_PZC:sim|event_bt[8], FPGA_Simulator_v1_PZC:sim|event_bt[7], FPGA_Simulator_v1_PZC:sim|event_bt[6], FPGA_Simulator_v1_PZC:sim|event_bt[5], FPGA_Simulator_v1_PZC:sim|event_bt[4], FPGA_Simulator_v1_PZC:sim|event_bt[3], FPGA_Simulator_v1_PZC:sim|event_bt[2], FPGA_Simulator_v1_PZC:sim|event_bt[1], FPGA_Simulator_v1_PZC:sim|event_bt[0],  unsigned decimal
FPGA_Simulator_v1_PZC:sim|occupancy[6..0] =, FPGA_Simulator_v1_PZC:sim|occupancy[6], FPGA_Simulator_v1_PZC:sim|occupancy[5], FPGA_Simulator_v1_PZC:sim|occupancy[4], FPGA_Simulator_v1_PZC:sim|occupancy[3], FPGA_Simulator_v1_PZC:sim|occupancy[2], FPGA_Simulator_v1_PZC:sim|occupancy[1], FPGA_Simulator_v1_PZC:sim|occupancy[0],  unsigned decimal
soc_system:u0|led_pio_external_connection_export[31..0] =, soc_system:u0|led_pio_external_connection_export[31], soc_system:u0|led_pio_external_connection_export[30], soc_system:u0|led_pio_external_connection_export[29], soc_system:u0|led_pio_external_connection_export[28], soc_system:u0|led_pio_external_connection_export[27], soc_system:u0|led_pio_external_connection_export[26], soc_system:u0|led_pio_external_connection_export[25], soc_system:u0|led_pio_external_connection_export[24], soc_system:u0|led_pio_external_connection_export[23], soc_system:u0|led_pio_external_connection_export[22], soc_system:u0|led_pio_external_connection_export[21], soc_system:u0|led_pio_external_connection_export[20], soc_system:u0|led_pio_external_connection_export[19], soc_system:u0|led_pio_external_connection_export[18], soc_system:u0|led_pio_external_connection_export[17], soc_system:u0|led_pio_external_connection_export[16], soc_system:u0|led_pio_external_connection_export[15], soc_system:u0|led_pio_external_connection_export[14], soc_system:u0|led_pio_external_connection_export[13], soc_system:u0|led_pio_external_connection_export[12], soc_system:u0|led_pio_external_connection_export[11], soc_system:u0|led_pio_external_connection_export[10], soc_system:u0|led_pio_external_connection_export[9], soc_system:u0|led_pio_external_connection_export[8], soc_system:u0|led_pio_external_connection_export[7], soc_system:u0|led_pio_external_connection_export[6], soc_system:u0|led_pio_external_connection_export[5], soc_system:u0|led_pio_external_connection_export[4], soc_system:u0|led_pio_external_connection_export[3], soc_system:u0|led_pio_external_connection_export[2], soc_system:u0|led_pio_external_connection_export[1], soc_system:u0|led_pio_external_connection_export[0],  unsigned decimal
FPGA_Simulator_v1_PZC:sim|offset[12..0] =, FPGA_Simulator_v1_PZC:sim|offset[12], FPGA_Simulator_v1_PZC:sim|offset[11], FPGA_Simulator_v1_PZC:sim|offset[10], FPGA_Simulator_v1_PZC:sim|offset[9], FPGA_Simulator_v1_PZC:sim|offset[8], FPGA_Simulator_v1_PZC:sim|offset[7], FPGA_Simulator_v1_PZC:sim|offset[6], FPGA_Simulator_v1_PZC:sim|offset[5], FPGA_Simulator_v1_PZC:sim|offset[4], FPGA_Simulator_v1_PZC:sim|offset[3], FPGA_Simulator_v1_PZC:sim|offset[2], FPGA_Simulator_v1_PZC:sim|offset[1], FPGA_Simulator_v1_PZC:sim|offset[0],  unsigned decimal
FPGA_Simulator_v1_PZC:sim|pedestal_out[12..0] =, FPGA_Simulator_v1_PZC:sim|pedestal_out[12], FPGA_Simulator_v1_PZC:sim|pedestal_out[11], FPGA_Simulator_v1_PZC:sim|pedestal_out[10], FPGA_Simulator_v1_PZC:sim|pedestal_out[9], FPGA_Simulator_v1_PZC:sim|pedestal_out[8], FPGA_Simulator_v1_PZC:sim|pedestal_out[7], FPGA_Simulator_v1_PZC:sim|pedestal_out[6], FPGA_Simulator_v1_PZC:sim|pedestal_out[5], FPGA_Simulator_v1_PZC:sim|pedestal_out[4], FPGA_Simulator_v1_PZC:sim|pedestal_out[3], FPGA_Simulator_v1_PZC:sim|pedestal_out[2], FPGA_Simulator_v1_PZC:sim|pedestal_out[1], FPGA_Simulator_v1_PZC:sim|pedestal_out[0],  signed decimal
FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[12..0] =, FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[12], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[11], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[10], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[9], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[8], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[7], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[6], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[5], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[4], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[3], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[2], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[1], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[0],  signed decimal
FPGA_Simulator_v1_PZC:sim|shaper_clip[11..0] =, FPGA_Simulator_v1_PZC:sim|shaper_clip[11], FPGA_Simulator_v1_PZC:sim|shaper_clip[10], FPGA_Simulator_v1_PZC:sim|shaper_clip[9], FPGA_Simulator_v1_PZC:sim|shaper_clip[8], FPGA_Simulator_v1_PZC:sim|shaper_clip[7], FPGA_Simulator_v1_PZC:sim|shaper_clip[6], FPGA_Simulator_v1_PZC:sim|shaper_clip[5], FPGA_Simulator_v1_PZC:sim|shaper_clip[4], FPGA_Simulator_v1_PZC:sim|shaper_clip[3], FPGA_Simulator_v1_PZC:sim|shaper_clip[2], FPGA_Simulator_v1_PZC:sim|shaper_clip[1], FPGA_Simulator_v1_PZC:sim|shaper_clip[0],  unsigned decimal
FPGA_Simulator_v1_PZC:sim|shaper_corrupted[29..0] =, FPGA_Simulator_v1_PZC:sim|shaper_corrupted[29], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[28], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[27], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[26], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[25], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[24], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[23], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[22], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[21], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[20], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[19], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[18], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[17], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[16], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[15], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[14], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[13], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[12], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[11], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[10], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[9], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[8], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[7], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[6], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[5], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[4], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[3], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[2], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[1], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[0],  signed decimal
FPGA_Simulator_v1_PZC:sim|shaper_out[29..0] =, FPGA_Simulator_v1_PZC:sim|shaper_out[29], FPGA_Simulator_v1_PZC:sim|shaper_out[28], FPGA_Simulator_v1_PZC:sim|shaper_out[27], FPGA_Simulator_v1_PZC:sim|shaper_out[26], FPGA_Simulator_v1_PZC:sim|shaper_out[25], FPGA_Simulator_v1_PZC:sim|shaper_out[24], FPGA_Simulator_v1_PZC:sim|shaper_out[23], FPGA_Simulator_v1_PZC:sim|shaper_out[22], FPGA_Simulator_v1_PZC:sim|shaper_out[21], FPGA_Simulator_v1_PZC:sim|shaper_out[20], FPGA_Simulator_v1_PZC:sim|shaper_out[19], FPGA_Simulator_v1_PZC:sim|shaper_out[18], FPGA_Simulator_v1_PZC:sim|shaper_out[17], FPGA_Simulator_v1_PZC:sim|shaper_out[16], FPGA_Simulator_v1_PZC:sim|shaper_out[15], FPGA_Simulator_v1_PZC:sim|shaper_out[14], FPGA_Simulator_v1_PZC:sim|shaper_out[13], FPGA_Simulator_v1_PZC:sim|shaper_out[12], FPGA_Simulator_v1_PZC:sim|shaper_out[11], FPGA_Simulator_v1_PZC:sim|shaper_out[10], FPGA_Simulator_v1_PZC:sim|shaper_out[9], FPGA_Simulator_v1_PZC:sim|shaper_out[8], FPGA_Simulator_v1_PZC:sim|shaper_out[7], FPGA_Simulator_v1_PZC:sim|shaper_out[6], FPGA_Simulator_v1_PZC:sim|shaper_out[5], FPGA_Simulator_v1_PZC:sim|shaper_out[4], FPGA_Simulator_v1_PZC:sim|shaper_out[3], FPGA_Simulator_v1_PZC:sim|shaper_out[2], FPGA_Simulator_v1_PZC:sim|shaper_out[1], FPGA_Simulator_v1_PZC:sim|shaper_out[0],  signed decimal
FPGA_Simulator_v1_PZC:sim|pzc_out[28..0] =, FPGA_Simulator_v1_PZC:sim|pzc_out[28], FPGA_Simulator_v1_PZC:sim|pzc_out[27], FPGA_Simulator_v1_PZC:sim|pzc_out[26], FPGA_Simulator_v1_PZC:sim|pzc_out[25], FPGA_Simulator_v1_PZC:sim|pzc_out[24], FPGA_Simulator_v1_PZC:sim|pzc_out[23], FPGA_Simulator_v1_PZC:sim|pzc_out[22], FPGA_Simulator_v1_PZC:sim|pzc_out[21], FPGA_Simulator_v1_PZC:sim|pzc_out[20], FPGA_Simulator_v1_PZC:sim|pzc_out[19], FPGA_Simulator_v1_PZC:sim|pzc_out[18], FPGA_Simulator_v1_PZC:sim|pzc_out[17], FPGA_Simulator_v1_PZC:sim|pzc_out[16], FPGA_Simulator_v1_PZC:sim|pzc_out[15], FPGA_Simulator_v1_PZC:sim|pzc_out[14], FPGA_Simulator_v1_PZC:sim|pzc_out[13], FPGA_Simulator_v1_PZC:sim|pzc_out[12], FPGA_Simulator_v1_PZC:sim|pzc_out[11], FPGA_Simulator_v1_PZC:sim|pzc_out[10], FPGA_Simulator_v1_PZC:sim|pzc_out[9], FPGA_Simulator_v1_PZC:sim|pzc_out[8], FPGA_Simulator_v1_PZC:sim|pzc_out[7], FPGA_Simulator_v1_PZC:sim|pzc_out[6], FPGA_Simulator_v1_PZC:sim|pzc_out[5], FPGA_Simulator_v1_PZC:sim|pzc_out[4], FPGA_Simulator_v1_PZC:sim|pzc_out[3], FPGA_Simulator_v1_PZC:sim|pzc_out[2], FPGA_Simulator_v1_PZC:sim|pzc_out[1], FPGA_Simulator_v1_PZC:sim|pzc_out[0],  signed decimal

Data:
time unit: s, FPGA_Simulator_v1_PZC:sim|event_bt[12..0], FPGA_Simulator_v1_PZC:sim|event_bt[12], FPGA_Simulator_v1_PZC:sim|event_bt[11], FPGA_Simulator_v1_PZC:sim|event_bt[10], FPGA_Simulator_v1_PZC:sim|event_bt[9], FPGA_Simulator_v1_PZC:sim|event_bt[8], FPGA_Simulator_v1_PZC:sim|event_bt[7], FPGA_Simulator_v1_PZC:sim|event_bt[6], FPGA_Simulator_v1_PZC:sim|event_bt[5], FPGA_Simulator_v1_PZC:sim|event_bt[4], FPGA_Simulator_v1_PZC:sim|event_bt[3], FPGA_Simulator_v1_PZC:sim|event_bt[2], FPGA_Simulator_v1_PZC:sim|event_bt[1], FPGA_Simulator_v1_PZC:sim|event_bt[0], FPGA_Simulator_v1_PZC:sim|occupancy[6..0], FPGA_Simulator_v1_PZC:sim|occupancy[6], FPGA_Simulator_v1_PZC:sim|occupancy[5], FPGA_Simulator_v1_PZC:sim|occupancy[4], FPGA_Simulator_v1_PZC:sim|occupancy[3], FPGA_Simulator_v1_PZC:sim|occupancy[2], FPGA_Simulator_v1_PZC:sim|occupancy[1], FPGA_Simulator_v1_PZC:sim|occupancy[0], FPGA_Simulator_v1_PZC:sim|bt_mask_out, FPGA_Simulator_v1_PZC:sim|hits_out, soc_system:u0|led_pio_external_connection_export[31..0], soc_system:u0|led_pio_external_connection_export[31], soc_system:u0|led_pio_external_connection_export[30], soc_system:u0|led_pio_external_connection_export[29], soc_system:u0|led_pio_external_connection_export[28], soc_system:u0|led_pio_external_connection_export[27], soc_system:u0|led_pio_external_connection_export[26], soc_system:u0|led_pio_external_connection_export[25], soc_system:u0|led_pio_external_connection_export[24], soc_system:u0|led_pio_external_connection_export[23], soc_system:u0|led_pio_external_connection_export[22], soc_system:u0|led_pio_external_connection_export[21], soc_system:u0|led_pio_external_connection_export[20], soc_system:u0|led_pio_external_connection_export[19], soc_system:u0|led_pio_external_connection_export[18], soc_system:u0|led_pio_external_connection_export[17], soc_system:u0|led_pio_external_connection_export[16], soc_system:u0|led_pio_external_connection_export[15], soc_system:u0|led_pio_external_connection_export[14], soc_system:u0|led_pio_external_connection_export[13], soc_system:u0|led_pio_external_connection_export[12], soc_system:u0|led_pio_external_connection_export[11], soc_system:u0|led_pio_external_connection_export[10], soc_system:u0|led_pio_external_connection_export[9], soc_system:u0|led_pio_external_connection_export[8], soc_system:u0|led_pio_external_connection_export[7], soc_system:u0|led_pio_external_connection_export[6], soc_system:u0|led_pio_external_connection_export[5], soc_system:u0|led_pio_external_connection_export[4], soc_system:u0|led_pio_external_connection_export[3], soc_system:u0|led_pio_external_connection_export[2], soc_system:u0|led_pio_external_connection_export[1], soc_system:u0|led_pio_external_connection_export[0], FPGA_Simulator_v1_PZC:sim|offset[12..0], FPGA_Simulator_v1_PZC:sim|offset[12], FPGA_Simulator_v1_PZC:sim|offset[11], FPGA_Simulator_v1_PZC:sim|offset[10], FPGA_Simulator_v1_PZC:sim|offset[9], FPGA_Simulator_v1_PZC:sim|offset[8], FPGA_Simulator_v1_PZC:sim|offset[7], FPGA_Simulator_v1_PZC:sim|offset[6], FPGA_Simulator_v1_PZC:sim|offset[5], FPGA_Simulator_v1_PZC:sim|offset[4], FPGA_Simulator_v1_PZC:sim|offset[3], FPGA_Simulator_v1_PZC:sim|offset[2], FPGA_Simulator_v1_PZC:sim|offset[1], FPGA_Simulator_v1_PZC:sim|offset[0], FPGA_Simulator_v1_PZC:sim|pedestal_out[12..0], FPGA_Simulator_v1_PZC:sim|pedestal_out[12], FPGA_Simulator_v1_PZC:sim|pedestal_out[11], FPGA_Simulator_v1_PZC:sim|pedestal_out[10], FPGA_Simulator_v1_PZC:sim|pedestal_out[9], FPGA_Simulator_v1_PZC:sim|pedestal_out[8], FPGA_Simulator_v1_PZC:sim|pedestal_out[7], FPGA_Simulator_v1_PZC:sim|pedestal_out[6], FPGA_Simulator_v1_PZC:sim|pedestal_out[5], FPGA_Simulator_v1_PZC:sim|pedestal_out[4], FPGA_Simulator_v1_PZC:sim|pedestal_out[3], FPGA_Simulator_v1_PZC:sim|pedestal_out[2], FPGA_Simulator_v1_PZC:sim|pedestal_out[1], FPGA_Simulator_v1_PZC:sim|pedestal_out[0], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[12..0], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[12], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[11], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[10], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[9], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[8], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[7], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[6], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[5], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[4], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[3], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[2], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[1], FPGA_Simulator_v1_PZC:sim|pzc_ped_track:pzc_zero|in[0], FPGA_Simulator_v1_PZC:sim|shaper_clip[11..0], FPGA_Simulator_v1_PZC:sim|shaper_clip[11], FPGA_Simulator_v1_PZC:sim|shaper_clip[10], FPGA_Simulator_v1_PZC:sim|shaper_clip[9], FPGA_Simulator_v1_PZC:sim|shaper_clip[8], FPGA_Simulator_v1_PZC:sim|shaper_clip[7], FPGA_Simulator_v1_PZC:sim|shaper_clip[6], FPGA_Simulator_v1_PZC:sim|shaper_clip[5], FPGA_Simulator_v1_PZC:sim|shaper_clip[4], FPGA_Simulator_v1_PZC:sim|shaper_clip[3], FPGA_Simulator_v1_PZC:sim|shaper_clip[2], FPGA_Simulator_v1_PZC:sim|shaper_clip[1], FPGA_Simulator_v1_PZC:sim|shaper_clip[0], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[29..0], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[29], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[28], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[27], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[26], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[25], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[24], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[23], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[22], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[21], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[20], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[19], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[18], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[17], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[16], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[15], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[14], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[13], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[12], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[11], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[10], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[9], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[8], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[7], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[6], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[5], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[4], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[3], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[2], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[1], FPGA_Simulator_v1_PZC:sim|shaper_corrupted[0], FPGA_Simulator_v1_PZC:sim|shaper_out[29..0], FPGA_Simulator_v1_PZC:sim|shaper_out[29], FPGA_Simulator_v1_PZC:sim|shaper_out[28], FPGA_Simulator_v1_PZC:sim|shaper_out[27], FPGA_Simulator_v1_PZC:sim|shaper_out[26], FPGA_Simulator_v1_PZC:sim|shaper_out[25], FPGA_Simulator_v1_PZC:sim|shaper_out[24], FPGA_Simulator_v1_PZC:sim|shaper_out[23], FPGA_Simulator_v1_PZC:sim|shaper_out[22], FPGA_Simulator_v1_PZC:sim|shaper_out[21], FPGA_Simulator_v1_PZC:sim|shaper_out[20], FPGA_Simulator_v1_PZC:sim|shaper_out[19], FPGA_Simulator_v1_PZC:sim|shaper_out[18], FPGA_Simulator_v1_PZC:sim|shaper_out[17], FPGA_Simulator_v1_PZC:sim|shaper_out[16], FPGA_Simulator_v1_PZC:sim|shaper_out[15], FPGA_Simulator_v1_PZC:sim|shaper_out[14], FPGA_Simulator_v1_PZC:sim|shaper_out[13], FPGA_Simulator_v1_PZC:sim|shaper_out[12], FPGA_Simulator_v1_PZC:sim|shaper_out[11], FPGA_Simulator_v1_PZC:sim|shaper_out[10], FPGA_Simulator_v1_PZC:sim|shaper_out[9], FPGA_Simulator_v1_PZC:sim|shaper_out[8], FPGA_Simulator_v1_PZC:sim|shaper_out[7], FPGA_Simulator_v1_PZC:sim|shaper_out[6], FPGA_Simulator_v1_PZC:sim|shaper_out[5], FPGA_Simulator_v1_PZC:sim|shaper_out[4], FPGA_Simulator_v1_PZC:sim|shaper_out[3], FPGA_Simulator_v1_PZC:sim|shaper_out[2], FPGA_Simulator_v1_PZC:sim|shaper_out[1], FPGA_Simulator_v1_PZC:sim|shaper_out[0], FPGA_Simulator_v1_PZC:sim|pzc_out[28..0], FPGA_Simulator_v1_PZC:sim|pzc_out[28], FPGA_Simulator_v1_PZC:sim|pzc_out[27], FPGA_Simulator_v1_PZC:sim|pzc_out[26], FPGA_Simulator_v1_PZC:sim|pzc_out[25], FPGA_Simulator_v1_PZC:sim|pzc_out[24], FPGA_Simulator_v1_PZC:sim|pzc_out[23], FPGA_Simulator_v1_PZC:sim|pzc_out[22], FPGA_Simulator_v1_PZC:sim|pzc_out[21], FPGA_Simulator_v1_PZC:sim|pzc_out[20], FPGA_Simulator_v1_PZC:sim|pzc_out[19], FPGA_Simulator_v1_PZC:sim|pzc_out[18], FPGA_Simulator_v1_PZC:sim|pzc_out[17], FPGA_Simulator_v1_PZC:sim|pzc_out[16], FPGA_Simulator_v1_PZC:sim|pzc_out[15], FPGA_Simulator_v1_PZC:sim|pzc_out[14], FPGA_Simulator_v1_PZC:sim|pzc_out[13], FPGA_Simulator_v1_PZC:sim|pzc_out[12], FPGA_Simulator_v1_PZC:sim|pzc_out[11], FPGA_Simulator_v1_PZC:sim|pzc_out[10], FPGA_Simulator_v1_PZC:sim|pzc_out[9], FPGA_Simulator_v1_PZC:sim|pzc_out[8], FPGA_Simulator_v1_PZC:sim|pzc_out[7], FPGA_Simulator_v1_PZC:sim|pzc_out[6], FPGA_Simulator_v1_PZC:sim|pzc_out[5], FPGA_Simulator_v1_PZC:sim|pzc_out[4], FPGA_Simulator_v1_PZC:sim|pzc_out[3], FPGA_Simulator_v1_PZC:sim|pzc_out[2], FPGA_Simulator_v1_PZC:sim|pzc_out[1], FPGA_Simulator_v1_PZC:sim|pzc_out[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 524161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4095, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3168, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4095, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, -1245, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 58292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 524161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4095, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3168, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4095, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -15400, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, -1243, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 59219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 524161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4095, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3168, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4079, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 4079, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 3137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -1241, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 52866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
